,Irr_angulo_medida,Irr_angulo_teorica,Irr_global_medida,Irr_global_teorica
2019-12-10 21:00:00,0,0.0,0.0,0.0
2019-12-10 22:00:00,0,0.0,0.0,0.0
2019-12-10 23:00:00,0,0.0,0.0,0.0
2019-12-11 00:00:00,0,0.0,0.0,0.0
2019-12-11 01:00:00,0,0.0,0.0,0.0
2019-12-11 02:00:00,0,0.0,0.0,0.0
2019-12-11 03:00:00,0,0.0,0.0,0.0
2019-12-11 04:00:00,0,0.0,0.0,0.0
2019-12-11 05:00:00,0,0.0,0.0,0.0
2019-12-11 06:00:00,122,196.97758700690136,446.4296350658326,720.7920678986825
2019-12-11 07:00:00,376,442.70746239325086,768.9596400952433,905.3834333760443
2019-12-11 08:00:00,586,682.7830355657517,850.0862062275704,990.4853931410139
2019-12-11 09:00:00,854,892.8372885066477,992.0801665965394,1037.1969156033695
2019-12-11 10:00:00,1033,1055.1287651825576,1041.6173561897865,1063.9307210350914
2019-12-11 11:00:00,1154,1156.7659781073717,1075.3115639571186,1077.8889367859824
2019-12-11 12:00:00,1186,1189.7995299424554,1078.5997537239384,1082.0552107730102
2019-12-11 13:00:00,1143,1151.7382572198344,1069.0664612916016,1077.239495170748
2019-12-11 14:00:00,1045,1045.467279175829,1062.0290906573255,1062.5039845120514
2019-12-11 15:00:00,869,879.3175079623105,1022.5227809738543,1034.663042118091
2019-12-11 16:00:00,634,666.52815695197,937.936404462162,986.0583959058711
2019-12-11 17:00:00,377,425.1162024140466,795.3282961771433,896.8353977274834
2019-12-11 18:00:00,130,180.51573916887247,503.9921661752723,699.8347570188499
2019-12-11 19:00:00,0,0.0,0.0,0.0
2019-12-11 20:00:00,0,0.0,0.0,0.0
2019-12-11 21:00:00,0,0.0,0.0,0.0
2019-12-11 22:00:00,0,0.0,0.0,0.0
2019-12-11 23:00:00,0,0.0,0.0,0.0
2019-12-12 00:00:00,0,0.0,0.0,0.0
2019-12-12 01:00:00,0,0.0,0.0,0.0
2019-12-12 02:00:00,0,0.0,0.0,0.0
2019-12-12 03:00:00,0,0.0,0.0,0.0
2019-12-12 04:00:00,0,0.0,0.0,0.0
2019-12-12 05:00:00,0,0.0,0.0,0.0
2019-12-12 06:00:00,126,195.08039117735927,464.03235492391656,718.4413755357846
2019-12-12 07:00:00,381,440.5339881149222,782.1244859939663,904.3370577880725
2019-12-12 08:00:00,635,680.7048322098623,923.4523100229103,989.9188185007163
2019-12-12 09:00:00,868,891.1312076785036,1009.9596360138415,1036.87390569995
2019-12-12 10:00:00,1044,1053.8933654160178,1053.7584151515314,1063.74425524856
2019-12-12 11:00:00,1159,1156.1104433055973,1080.4937776334746,1077.7999484458805
2019-12-12 12:00:00,1177,1189.8522824733777,1070.369403965012,1082.057330838945
2019-12-12 13:00:00,1120,1152.5058615058658,1046.9486197230713,1077.3343043984958
2019-12-12 14:00:00,1035,1046.9702118739729,1050.5715776454765,1062.7218813876893
2019-12-12 15:00:00,879,881.4464104861024,1032.1862826723357,1035.0590373316536
2019-12-12 16:00:00,672,669.0641167774454,991.079312187326,986.7494117038859
2019-12-12 17:00:00,381,428.0040221430039,799.6063387816594,898.2538822298991
2019-12-12 18:00:00,126,183.31014397149931,483.55249965093407,703.4926851491357
2019-12-12 19:00:00,0,0.0,0.0,0.0
2019-12-12 20:00:00,0,0.0,0.0,0.0
2019-12-12 21:00:00,0,0.0,0.0,0.0
2019-12-12 22:00:00,0,0.0,0.0,0.0
2019-12-12 23:00:00,0,0.0,0.0,0.0
2019-12-13 00:00:00,0,0.0,0.0,0.0
2019-12-13 01:00:00,0,0.0,0.0,0.0
2019-12-13 02:00:00,0,0.0,0.0,0.0
2019-12-13 03:00:00,0,0.0,0.0,0.0
2019-12-13 04:00:00,0,0.0,0.0,0.0
2019-12-13 05:00:00,0,0.0,0.0,0.0
2019-12-13 06:00:00,114,193.0401591168885,422.7711895968755,715.893137805413
2019-12-13 07:00:00,380,438.2971714830538,783.1151097938811,903.2556251797347
2019-12-13 08:00:00,616,678.5751686340501,898.1049304575919,989.3371828511886
2019-12-13 09:00:00,846,889.3255694390563,986.0352216759668,1036.5323108793677
2019-12-13 10:00:00,1023,1052.5874349369662,1033.6522562198413,1063.5477780950641
2019-12-13 11:00:00,1135,1155.4365024112844,1058.6474204226467,1077.7091389778604
2019-12-13 12:00:00,1158,1189.8918772059978,1053.0567530026422,1082.0584426897813
2019-12-13 13:00:00,1101,1153.2867635231933,1028.5836596557508,1077.4313531854882
2019-12-13 14:00:00,1016,1048.4605008618184,1030.0294517097116,1062.9381838995948
2019-12-13 15:00:00,859,883.4942993242851,1006.732509546471,1035.4393866457956
2019-12-13 16:00:00,263,671.6500142357385,386.65944349561863,987.4517898411216
2019-12-13 17:00:00,396,430.8561217060704,826.863886061027,899.6448664824852
2019-12-13 18:00:00,139,186.06613147262811,528.1990427462366,707.0500182110617
2019-12-13 19:00:00,0,0.0,0.0,0.0
2019-12-13 20:00:00,0,0.0,0.0,0.0
2019-12-13 21:00:00,0,0.0,0.0,0.0
2019-12-13 22:00:00,0,0.0,0.0,0.0
2019-12-13 23:00:00,0,0.0,0.0,0.0
2019-12-14 00:00:00,0,0.0,0.0,0.0
2019-12-14 01:00:00,0,0.0,0.0,0.0
2019-12-14 02:00:00,0,0.0,0.0,0.0
2019-12-14 03:00:00,0,0.0,0.0,0.0
2019-12-14 04:00:00,0,0.0,0.0,0.0
2019-12-14 05:00:00,0,0.0,0.0,0.0
2019-12-14 06:00:00,104,190.93380477247047,388.4946339950316,713.2380634842282
2019-12-14 07:00:00,337,435.9989384239084,697.2975423923589,902.1394310049518
2019-12-14 08:00:00,629,676.4699898433961,919.3765187925815,988.7609289823123
2019-12-14 09:00:00,858,887.4827561474985,1001.7609677577584,1036.183665112635
2019-12-14 10:00:00,1034,1051.2554212213856,1045.8939064495469,1063.3478135178905
2019-12-14 11:00:00,1148,1154.7450125650143,1071.3221197247,1077.6166155075578
2019-12-14 12:00:00,1169,1189.9198238785843,1063.0351699811135,1082.0587016601091
2019-12-14 13:00:00,1113,1154.0567111261348,1039.193416315394,1077.5275258372649
2019-12-14 14:00:00,1033,1049.9373970515226,1046.0022062478597,1063.152791614741
2019-12-14 15:00:00,874,885.5859789024366,1022.2760220581151,1035.827587760669
2019-12-14 16:00:00,665,674.2078896060061,974.6487144594785,988.1441396735818
2019-12-14 17:00:00,399,433.6705405026536,828.975325138913,901.0079631988858
2019-12-14 18:00:00,142,188.78127771535736,534.4385702324374,710.5070151327344
2019-12-14 19:00:00,0,0.0,0.0,0.0
2019-12-14 20:00:00,0,0.0,0.0,0.0
2019-12-14 21:00:00,0,0.0,0.0,0.0
2019-12-14 22:00:00,0,0.0,0.0,0.0
2019-12-14 23:00:00,0,0.0,0.0,0.0
2019-12-15 00:00:00,0,0.0,0.0,0.0
2019-12-15 01:00:00,0,0.0,0.0,0.0
2019-12-15 02:00:00,0,0.0,0.0,0.0
2019-12-15 03:00:00,0,0.0,0.0,0.0
2019-12-15 04:00:00,0,0.0,0.0,0.0
2019-12-15 05:00:00,0,0.0,0.0,0.0
2019-12-15 06:00:00,102,188.76342879429876,383.91182565858514,710.4756133920938
2019-12-15 07:00:00,334,433.64123460743707,693.9613380876219,900.9887767010342
2019-12-15 08:00:00,609,674.2432226431184,892.5318208603878,988.150297550802
2019-12-15 09:00:00,863,885.6043892090406,1009.3894751283652,1035.8282150580417
2019-12-15 10:00:00,1038,1049.8985926076325,1051.0958215139697,1063.14453150605
2019-12-15 11:00:00,1163,1154.0367878747788,1085.891417884432,1077.5224796871362
2019-12-15 12:00:00,1176,1189.9356997816233,1069.3857621634427,1082.058074180664
2019-12-15 13:00:00,1115,1154.8154458591575,1040.4687762422125,1077.6227925907467
2019-12-15 14:00:00,1030,1051.4001035514837,1041.721949424025,1063.3655975691972
2019-12-15 15:00:00,889,887.657025503886,1037.77927819968,1036.2115491746881
2019-12-15 16:00:00,368,676.7360623763004,537.7104001979926,988.8261383934081
2019-12-15 17:00:00,197,436.44530634330977,407.29394311604443,902.3427907363279
2019-12-15 18:00:00,78,191.4531811735265,290.83554583631843,713.8639801115659
2019-12-15 19:00:00,0,0.0,0.0,0.0
2019-12-15 20:00:00,0,0.0,0.0,0.0
2019-12-15 21:00:00,0,0.0,0.0,0.0
2019-12-15 22:00:00,0,0.0,0.0,0.0
2019-12-15 23:00:00,0,0.0,0.0,0.0
2019-12-16 00:00:00,0,0.0,0.0,0.0
2019-12-16 01:00:00,0,0.0,0.0,0.0
2019-12-16 02:00:00,0,0.0,0.0,0.0
2019-12-16 03:00:00,0,0.0,0.0,0.0
2019-12-16 04:00:00,0,0.0,0.0,0.0
2019-12-16 05:00:00,0,0.0,0.0,0.0
2019-12-16 06:00:00,68,186.5311822494105,257.95771162871836,707.605248830255
